Country.Name,Country.Code,Year,NY.GNP.PCAP.CD,SE.ADT.1524.LT.MA.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SE.ADT.LITR.ZS,SE.PRM.ENRR,SE.PRM.ENRR.FE,SE.PRM.ENRR.MA,SE.PRM.NENR,SE.PRM.NENR.FE,SE.PRM.NENR.MA,SE.SEC.ENRR,SE.SEC.ENRR.FE,SE.SEC.ENRR.MA,SE.SEC.NENR,SE.SEC.NENR.FE,SE.SEC.NENR.MA,SE.TER.ENRR,SE.TER.ENRR.FE,SE.XPD.TOTL.GD.ZS,SH.ALC.PCAP.FE.LI,SH.ALC.PCAP.LI,SH.ALC.PCAP.MA.LI,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,SH.CON.AIDS.FE.ZS,SH.CON.AIDS.MA.ZS,SH.DTH.0509,SH.DTH.0509.FE,SH.DTH.0509.MA,SH.DTH.1014,SH.DTH.1014.FE,SH.DTH.1014.MA,SH.DTH.1019,SH.DTH.1019.FE,SH.DTH.1019.MA,SH.DTH.1519,SH.DTH.1519.FE,SH.DTH.1519.MA,SH.DTH.2024,SH.DTH.2024.FE,SH.DTH.2024.MA,SH.DTH.COMM.ZS,SH.DTH.NCOM.ZS,SH.DYN.AIDS,SH.DYN.AIDS.DH,SH.DYN.AIDS.FE.ZS,SH.DYN.AIDS.ZS,SH.FPL.SATI.ZS,SH.FPL.SATM.ZS,SH.HIV.0014,SH.HIV.1524.FE.ZS,SH.HIV.1524.MA.ZS,SH.HIV.ARTC.ZS,SH.HIV.INCD,SH.HIV.INCD.14,SH.HIV.INCD.50.P3,SH.HIV.INCD.TL,SH.HIV.INCD.TL.P3,SH.HIV.INCD.YG,SH.HIV.INCD.YG.P3,SH.HIV.INCD.ZS,SH.HIV.ORPH,SH.HIV.PMTC.ZS,SH.HIV.TOTL,SH.MED.BEDS.ZS,SH.MED.CMHW.P3,SH.MED.PHYS.ZS,SH.MED.SAOP.P5,SH.SGR.PROC.P5,SH.STA.BRTC.ZS,SH.STA.HYGN.RU.ZS,SH.STA.HYGN.UR.ZS,SH.STA.HYGN.ZS,SH.STA.ODFC.RU.ZS,SH.STA.ODFC.UR.ZS,SH.STA.ODFC.ZS,SH.STA.SUIC.FE.P5,SH.STA.SUIC.MA.P5,SH.STA.SUIC.P5,SH.UHC.OOPC.10.ZS,SH.UHC.OOPC.25.ZS,SH.UHC.SRVS.CV.XD,SH.XPD.CHEX.GD.ZS,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.PP.CD,SH.XPD.EHEX.CH.ZS,SH.XPD.EHEX.EH.ZS,SH.XPD.EHEX.PC.CD,SH.XPD.EHEX.PP.CD,SH.XPD.GHED.CH.ZS,SH.XPD.GHED.GD.ZS,SH.XPD.GHED.GE.ZS,SH.XPD.GHED.PC.CD,SH.XPD.GHED.PP.CD,SH.XPD.KHEX.GD.ZS,SH.XPD.OOPC.CH.ZS,SH.XPD.OOPC.PC.CD,SH.XPD.OOPC.PP.CD,SH.XPD.PVTD.CH.ZS,SH.XPD.PVTD.PC.CD,SH.XPD.PVTD.PP.CD,SI.POV.NAHC,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SL.UEM.TOTL.ZS,SP.ADO.TFRT,SP.DYN.AMRT.FE,SP.DYN.AMRT.MA,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SP.DYN.CONM.AL.ZS,SP.DYN.CONM.SA.ZS,SP.DYN.CONM.ZS,SP.DYN.CONU.AL.ZS,SP.DYN.CONU.SA.ZS,SP.DYN.CONU.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.DYN.WFRT,SP.HOU.FEMA.ZS,SP.M15.2024.FE.ZS,SP.M18.2024.FE.ZS,SP.MTR.1519.ZS,SP.POP.0004.FE,SP.POP.0004.FE.5Y,SP.POP.0004.MA,SP.POP.0004.MA.5Y,SP.POP.0014.FE.IN,SP.POP.0014.FE.ZS,SP.POP.0014.MA.IN,SP.POP.0014.MA.ZS,SP.POP.0014.TO,SP.POP.0014.TO.ZS,SP.POP.0509.FE,SP.POP.0509.FE.5Y,SP.POP.0509.MA,SP.POP.0509.MA.5Y,SP.POP.1014.FE,SP.POP.1014.FE.5Y,SP.POP.1014.MA,SP.POP.1014.MA.5Y,SP.POP.1519.FE,SP.POP.1519.FE.5Y,SP.POP.1519.MA,SP.POP.1519.MA.5Y,SP.POP.1564.FE.IN,SP.POP.1564.FE.ZS,SP.POP.1564.MA.IN,SP.POP.1564.MA.ZS,SP.POP.1564.TO,SP.POP.1564.TO.ZS,SP.POP.2024.FE,SP.POP.2024.FE.5Y,SP.POP.2024.MA,SP.POP.2024.MA.5Y,SP.POP.2529.FE,SP.POP.2529.FE.5Y,SP.POP.2529.MA,SP.POP.2529.MA.5Y,SP.POP.3034.FE,SP.POP.3034.FE.5Y,SP.POP.3034.MA,SP.POP.3034.MA.5Y,SP.POP.3539.FE,SP.POP.3539.FE.5Y,SP.POP.3539.MA,SP.POP.3539.MA.5Y,SP.POP.4044.FE,SP.POP.4044.FE.5Y,SP.POP.4044.MA,SP.POP.4044.MA.5Y,SP.POP.4549.FE,SP.POP.4549.FE.5Y,SP.POP.4549.MA,SP.POP.4549.MA.5Y,SP.POP.5054.FE,SP.POP.5054.FE.5Y,SP.POP.5054.MA,SP.POP.5054.MA.5Y,SP.POP.5559.FE,SP.POP.5559.FE.5Y,SP.POP.5559.MA,SP.POP.5559.MA.5Y,SP.POP.6064.FE,SP.POP.6064.FE.5Y,SP.POP.6064.MA,SP.POP.6064.MA.5Y,SP.POP.6569.FE,SP.POP.6569.FE.5Y,SP.POP.6569.MA,SP.POP.6569.MA.5Y,SP.POP.65UP.FE.IN,SP.POP.65UP.FE.ZS,SP.POP.65UP.MA.IN,SP.POP.65UP.MA.ZS,SP.POP.65UP.TO,SP.POP.65UP.TO.ZS,SP.POP.7074.FE,SP.POP.7074.FE.5Y,SP.POP.7074.MA,SP.POP.7074.MA.5Y,SP.POP.7579.FE,SP.POP.7579.FE.5Y,SP.POP.7579.MA,SP.POP.7579.MA.5Y,SP.POP.80UP.FE,SP.POP.80UP.FE.5Y,SP.POP.80UP.MA,SP.POP.80UP.MA.5Y,SP.POP.BRTH.MF,SP.POP.DPND,SP.POP.DPND.OL,SP.POP.DPND.YG,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SP.UWT.TFRT
"Congo, Rep.",COG,2010,2650,,,,,,108.7525787,105.6522217,111.8216324,86.245,84.61883,87.85323,,,,,,,,,5.686729908,1.97194,4.65036,7.38262,,,,,736,336,400,437,196,241,1113,467,646,676,271,405,1189,527,662,54.56333791,36.74082312,80000,5200,67.4,3.5,,,10000,2.5,0.7,16,5900,1900,1,8100,2.02,2200,2.94,2.97,62000,11,90000,,,0.111,,,,,,,19.92623057,2.095295559,8.647093968,6.4,11.6,9,,,30,1.85172856,54.86231995,95.40019057,11.7349844,98.84699724,6.43808442,11.19519674,44.73591995,0.8283878,3.60210204,24.54316389,42.67815242,0.23643696,42.15446472,23.1269181,40.21544005,43.5290947,23.88107159,41.52683892,,21.277,18.771,20.019,128.024,287.175,313.485,38.858,8.123,,,,,,,62.775,61.683,60.57,4.822,58.559617,54.579647,,,,,,361081,16.21702646,366776,16.58624735,895747,40.23012201,906533,40.99501837,1802281,40.61125753,289066,12.98261712,292414,13.22346863,245600,11.03047843,247344,11.18530239,222944,10.01292129,223770,10.11929042,1266226,56.86921248,1252362,56.6339608,2518588,56.75199036,210319,9.445902599,210161,9.503845204,188564,8.46887887,189141,8.553261708,165243,7.421454999,165210,7.47106035,136319,6.122409567,135375,6.121869865,112246,5.041234048,108900,4.924624411,86735,3.895452083,84656,3.828313871,64328,2.889123032,62268,2.81584443,46031,2.067338915,42422,1.918396473,33498,1.504497076,30460,1.377454071,23856,1.071407078,21645,0.978847081,64585,2.900665512,52431,2.371020826,117016,2.63675211,18466,0.829351852,15425,0.697567885,11882,0.533648798,8741,0.395283192,10381,0.466257784,6619,0.299322669,1.025,76.20527851,4.646095352,71.55918316,4.155897222,4437884,2226558,50.17161332,2211326,49.82838668,1630656,2.922482068,36.744,4.879408263,2807228,63.256,
"Congo, Rep.",COG,2011,2600,85.68360901,80.91394806,72.87705994,86.43431091,79.31117249,108.2891769,105.1351318,111.4097977,,,,,,,,,,7.919290066,5.823910236,2.646529675,,,,,,,,706,318,388,433,192,241,1077,446,631,644,254,390,1154,491,663,,,82000,5100,67.2,3.5,,,10000,2.6,0.7,18,6100,1700,1.03,8200,1.99,2300,3.02,3.03,63000,24,92000,,,0.158,,,,31.81360346,56.11440214,47.29612931,20.36707542,2.016638591,8.675644983,5.9,11.5,8.7,4.58,0.66,,1.75237322,59.84463501,91.19351285,20.96310806,91.55036431,12.54529529,19.1169941,37.1689949,0.65133953,2.33683133,22.24365092,33.89571416,,41.09134674,24.59096648,37.47264214,41.86789703,25.05569011,38.18080554,40.9,21.453,18.943,20.19,123.814,283.893,313.431,38.232,7.942,,,,,,,63.135,61.992,60.833,4.791,59.070803,54.748578,,,,,,377459,16.41722818,383529,16.78423511,929880,40.44428758,941524,41.20363563,1871405,40.82279282,300474,13.06881545,304051,13.30608669,251948,10.95824395,253945,11.11331383,226596,9.855604037,227466,9.954521823,1303621,56.69978305,1289953,56.45177878,2593573,56.57616264,213042,9.266063665,212899,9.31703086,193938,8.435131204,194220,8.499565874,169660,7.379182172,169923,7.436264033,141947,6.173852757,141194,6.179005992,116111,5.050139964,113048,4.947283475,91264,3.969442806,88660,3.87999923,67545,2.937828706,65853,2.8818819,48614,2.11442072,44917,1.965688308,34904,1.51811702,31774,1.390537283,24507,1.065930921,22116,0.967855436,65662,2.855929373,53575,2.344585594,119237,2.601044541,18630,0.810272777,15787,0.690881433,12017,0.522668239,8981,0.393032631,10509,0.457057435,6691,0.292816093,1.025,76.75288106,4.597402888,72.15547818,3.244141245,4584216,2299164,50.15391945,2285052,49.84608055,1663520,1.99534514,36.288,3.962442445,2920696,63.712,
"Congo, Rep.",COG,2012,3350,,,,,,105.4559097,109.2289886,101.7245331,87.88284,91.64617,84.16448,50.78236008,47.0819397,54.46194839,,,,9.073679924,6.980790138,2.739230633,,,,29.9,51.1,38.3,58,678,301,377,431,190,241,1043,427,616,612,237,375,1118,461,657,,,85000,5000,67.2,3.5,70.9,31.7,10000,2.6,0.7,18,6400,1900,1.06,8700,2.04,2500,3.13,3.1,63000,19,95000,,,,,,83.1,31.81360346,56.11440214,47.40718303,20.80792028,1.937981623,8.699268889,6,11.8,8.9,,,,1.90971065,71.6878891,115.7823835,26.3597374,88.93828204,18.89673962,30.51993268,42.88275146,0.81893653,2.67131019,30.74174166,49.65067543,0.22599985,29.73799133,21.31853882,34.43135602,30.75750923,22.04941025,35.61177907,,21.38,18.884,20.122,121.054,283.037,305.779,37.508,7.753,22.3,43.2,20,44.3,70.4,44.7,63.325,62.317,61.288,4.75,59.261416,55.615184,4.8,23,6.1,32.6,32.9,391582,16.57074714,398042,16.93677187,963047,40.75368204,975613,41.51254093,1938660,41.13207079,312107,13.20756873,315912,13.44212288,259358,10.97536617,261659,11.13364618,229707,9.720632967,230732,9.81769574,1333238,56.41921686,1319903,56.16215376,2653141,56.29103784,213785,9.046833555,213803,9.097363185,197376,8.35244671,197359,8.397688758,172460,7.298086575,173013,7.361761272,146861,6.214781312,146143,6.21843705,119548,5.058965119,116915,4.97475815,95314,4.033465477,92249,3.925214597,70677,2.99086959,69091,2.939836765,51246,2.168599445,47598,2.025326312,36263,1.534536108,32998,1.404071928,25347,1.072598951,22699,0.965868559,66807,2.827101103,54648,2.325305314,121456,2.57689137,18634,0.788564305,15985,0.680165154,12249,0.518367461,9269,0.394397924,10576,0.447570387,6695,0.284873676,1.025,77.64819133,4.577819272,73.07037206,2.776007776,4713257,2363092,50.13713447,2350164,49.86284431,1688807,1.508652325,35.831,3.490731273,3024450,64.169,18.4
"Congo, Rep.",COG,2013,3590,,,,,,102.2385178,102.8716736,101.6125946,,,,,,,,,,8.570320129,7.338230133,5.013881207,,,,,,,,659,289,370,432,188,244,1014,411,603,582,223,359,1073,432,641,,,87000,5400,67.4,3.5,,,10000,2.6,0.7,20,6800,1800,1.11,9100,2.08,2600,3.28,3.23,65000,24,98000,,,,0.22,,,31.81360346,56.11440214,47.51848047,21.24876513,1.859324655,8.717951944,5.3,11,8.2,,,,1.94347155,72.29035187,112.9336091,19.84407806,96.33173948,14.34535413,22.41063456,48.19468307,0.93664998,2.20951629,34.84010523,54.42799522,0.06589374,30.65258598,22.15886247,34.61707285,31.96123886,23.10489106,36.09497996,,21.604,19.1,20.34,118.327,269.144,306.87,36.498,7.532,,,,,,,63.998,62.695,61.388,4.691,60.762886,55.598554,,,,,,402379,16.62733098,409201,16.99280424,994912,41.11234275,1008377,41.87463976,2003288,41.49255194,325223,13.43906413,329291,13.6743984,267310,11.04594765,269884,11.20743712,232578,9.610730656,233878,9.712181967,1357048,56.07674849,1344009,55.8123803,2701056,55.94489015,213167,8.808596756,213453,8.864018033,199333,8.23693973,199002,8.263935145,173962,7.18856438,174692,7.254398102,150981,6.238929414,150261,6.239857081,122630,5.067371355,120522,5.004891856,99003,4.091062642,95527,3.966929725,73858,3.052005541,72086,2.993479463,53905,2.227474785,50454,2.095171929,37633,1.555073229,34135,1.417516997,26359,1.089202091,23432,0.973034994,68024,2.810908757,55699,2.312979946,123722,2.56255791,18564,0.767112985,16052,0.666567279,12523,0.51746242,9557,0.396892301,10579,0.43713126,6658,0.276485372,1.025,78.74734918,4.58050481,74.16684437,2.406679692,4828066,2419983,50.12323775,2408084,49.87678296,1707832,1.120236737,35.373,3.117874224,3120234,64.627,
"Congo, Rep.",COG,2014,3710,,,,,,104.5633392,103.6774368,105.4388351,,,,,,,,,,,,3.183710098,,,,,,,,645,281,364,434,188,246,996,401,595,562,213,349,1041,410,631,,,90000,5700,67.7,3.5,,,10000,2.7,0.7,19,6800,1900,1.1,9200,2.06,2700,3.26,3.19,66000,19,100000,,,,,,,31.81360346,56.11440214,47.62977809,21.68960998,1.780667688,8.731874679,5,10.1,7.5,,,,1.97311735,71.47676086,112.1080239,18.17324638,95.99262216,12.98964749,20.37366584,47.99256516,0.94694966,1.9499675,34.30353156,53.80351462,2.75927162,31.18631554,22.2909689,34.96236151,33.83419037,24.18358218,37.93083855,,21.532,19.041,20.274,116.347,268.536,305.682,35.527,7.358,,,,,,,64.241,62.95,61.656,4.626,60.971152,55.845406,,,,,,409844,16.53929588,416963,16.90260088,1025857,41.39858269,1040178,42.1660532,2066035,41.78145333,339635,13.70600462,344006,13.9450962,276378,11.15328219,279208,11.31835613,236347,9.537827156,237899,9.643818457,1382722,55.79990569,1369778,55.52718841,2752500,55.66385429,213168,8.6024161,213718,8.663543938,200370,8.085971699,199905,8.103621608,176469,7.121444438,177078,7.178254948,154609,6.239281937,154012,6.243240395,125816,5.077337524,124158,5.033017682,102754,4.146648015,98951,4.011232903,77375,3.122475915,75169,3.047153061,56554,2.282262541,53431,2.165972127,39257,1.584240365,35457,1.43733329,27490,1.109381895,24299,0.985017391,69421,2.801511621,56904,2.306758389,126326,2.554692381,18612,0.751089134,16133,0.653989282,12761,0.514991617,9813,0.397793146,10557,0.426048975,6660,0.269958571,1.025,79.64980926,4.589500454,75.06030881,2.390288208,4944861,2478001,50.11265231,2466860,49.88734769,1726498,1.087034956,34.915,3.096484618,3218363,65.085,
"Congo, Rep.",COG,2015,3130,,,,,,107.361084,107.8903503,106.8382187,,,,,,,,,,11.59112453,,3.282579899,2.40987,5.67254,8.99202,,,,,640,276,364,438,188,250,987,395,592,549,207,342,1017,395,622,55.1270618,36.34804288,92000,6100,68,3.5,,,10000,2.7,0.7,20,6900,2000,1.09,9300,2.04,2700,3.26,3.17,68000,18,100000,,,,,,91.2,31.81360346,56.11440214,47.74107619,22.13045484,1.70201072,8.741039368,4.2,9.4,6.8,,,38,2.45668483,57.67850113,109.2958558,18.91436386,94.3175798,10.90952113,20.67261463,45.54232788,1.11883152,2.70981026,26.26813269,49.77587719,0.25754899,32.46011734,18.72250934,35.47756275,35.54330826,20.50084727,38.84736187,,21.746,19.249,20.485,115.052,269.708,297.229,34.648,7.196,19.6,,18.3,29.6,,30.1,64.314,63.233,62.137,4.564,60.987002,56.795455,,,6.9,27.3,,413797,16.30874638,421170,16.66605662,1055868,41.61427611,1071067,42.38301619,2126934,41.99787496,355182,13.99856972,359928,14.24265837,286888,11.30696001,289969,11.4743012,240945,9.496236807,242735,9.605231267,1410423,55.58813427,1397779,55.31128907,2808201,55.4499894,214085,8.437620146,214891,8.503420406,200488,7.901710241,200142,7.919789879,179792,7.086051228,180133,7.127996874,157621,6.212219534,157254,6.222675089,129668,5.110525137,128276,5.075990879,106212,4.186068234,102348,4.049997774,81182,3.199576238,78412,3.102829811,59205,2.333429959,56445,2.233557074,41223,1.624696746,37144,1.469800019,28612,1.127686865,25219,0.997937369,70982,2.797589617,58268,2.305694741,129250,2.552135639,18872,0.743810236,16300,0.644985136,12920,0.50922772,10035,0.397073735,10577,0.416864796,6715,0.2656985,1.025,80.34268202,4.602590769,75.74009125,2.388405079,5064386,2537273,50.10030831,2527113,49.89969169,1745035,1.067953333,34.457,3.08964367,3319351,65.543,17.91220439
"Congo, Rep.",COG,2016,2450,,,,,,,,,,,,,,,,,,,,5.210515976,,,,,,,,636,272,364,443,188,255,987,392,595,544,204,340,1010,388,622,,,95000,6300,68.3,3.6,,,10000,2.8,0.7,21,7700,2100,1.19,10000,2.21,3100,3.57,3.44,70000,11,110000,,,0.102,,,,31.81360346,56.11440214,47.85237421,22.57129969,1.623353752,8.745446295,4,9.5,6.7,,,,2.79067326,54.67388153,102.3293153,5.11391115,78.79231151,2.79597384,5.233030531,43.15654755,1.20435822,2.88502312,23.59536047,44.1618015,0.15959296,44.25678253,24.19690194,45.287665,51.72954178,28.28254922,52.93448797,,21.911,19.41,20.648,111.685,256,300.37,33.706,7.02,,,,,,,64.975,63.577,62.185,4.487,62.539752,56.584493,,,,,,414972,15.97246546,422579,16.32347701,1083941,41.72139369,1100049,42.49299138,2183990,42.10650314,370935,14.27744158,376123,14.52896203,298034,11.47148665,301348,11.64055235,247015,9.507741587,249078,9.621433283,1441284,55.47569212,1428893,55.19566668,2870177,55.33592959,216130,8.318944314,217120,8.386970298,200702,7.725113412,200509,7.745316081,182908,7.040194823,182987,7.068471508,160438,6.175333308,160310,6.192498197,134179,5.164612174,132880,5.132924711,109345,4.208739953,105648,4.080980308,85128,3.276597104,81745,3.15766805,61995,2.38621641,59447,2.296334853,43444,1.67219903,39170,1.513069393,29761,1.145514745,26194,1.011809628,72821,2.80291419,59836,2.311341936,132657,2.557567266,19370,0.745560317,16586,0.640669196,13007,0.500645485,10221,0.394800248,10683,0.411193643,6836,0.264062864,1.025,80.71442981,4.621910077,76.09251973,2.388865755,5186824,2598046,50.08934176,2588778,49.91065824,1763468,1.050771204,33.999,3.085207459,3423356,66.001,
"Congo, Rep.",COG,2017,2290,,,,,,,,,,,,,,,,,,12.26163006,9.818810463,4.450520039,,,,,,,,631,268,363,448,189,259,989,390,599,541,201,340,1007,384,623,,,100000,6400,68.8,3.6,,,11000,2.9,0.7,21,8700,2200,1.31,11000,2.4,3500,3.96,3.81,73000,11,110000,,,,,,,31.81360346,56.11440214,47.96367195,23.01214455,1.544696784,8.745093676,3.9,9.3,6.6,,,36,2.51812935,52.68054199,102.7611225,7.24547338,81.52450966,3.81695468,7.445529672,38.36984253,0.96620226,3.41114736,20.21344092,39.42927979,0.18201137,45.59011841,24.01712171,46.84891679,54.3846817,28.65014562,55.88630913,,21.847,19.359,20.592,109.817,254.995,299.231,33.025,6.924,,,,,,,65.135,63.76,62.392,4.433,62.779636,56.778154,,,,,,415211,15.60646615,423045,15.9529066,1109811,41.71432996,1126853,42.49332491,2236665,42.10319201,384968,14.46972621,390625,14.73037648,309633,11.6381376,313183,11.81004183,254683,9.572757482,257016,9.692000242,1475709,55.46729321,1463386,55.18386974,2939095,55.32581267,219392,8.2462602,220519,8.315708755,201249,7.564321484,201218,7.587892391,186035,6.992493525,185789,7.00606919,163019,6.127356368,163110,6.150850552,138878,5.220009149,137531,5.186273739,112640,4.233785867,109258,4.120106952,88990,3.344856217,85058,3.207531837,64949,2.441230098,62368,2.351898392,45873,1.724222826,41515,1.565537694,30981,1.164460254,27190,1.02534602,74983,2.818376826,61597,2.322805346,136580,2.570995321,20085,0.754932432,17026,0.642064471,13032,0.489832186,10346,0.390144717,10886,0.409151954,7034,0.265250139,1.026,80.74747499,4.647008688,76.1004663,2.391085234,5312340,2660503,50.08156481,2651836,49.91841637,1781812,1.034849925,33.541,3.082607835,3530528,66.459,
"Congo, Rep.",COG,2018,2330,,,,,,87.66861725,86.34900665,88.97019196,,,,48.46242905,46.23560715,50.66625214,,,,,,2.995480061,,,,,,,,621,262,359,455,190,265,994,390,604,539,200,339,1014,384,630,,,100000,6600,69.2,3.6,,,11000,3,0.7,22,8900,2300,1.31,12000,2.41,3700,3.99,3.82,75000,7,110000,,,0.1,,,,31.81360346,56.11440214,48.07472649,23.01214455,1.544696784,8.646986801,3.6,9.3,6.5,,,,1.90143239,47.67589569,73.57746192,5.47522306,84.72528047,2.61036187,4.028530486,35.32498169,0.67168069,3.48717761,16.84150288,25.99122698,0.07520649,50.25749588,23.96071207,36.97819075,59.19979477,28.22403309,43.55770715,,21.895,19.412,20.644,108.379,254.228,290.9,32.337,6.797,,,,,,,65.267,64.053,62.834,4.367,62.9762,57.699195,,,,,,415462,15.24927101,423517,15.59003713,1134533,41.64228735,1152549,42.42635292,2287083,42.03375187,396160,14.54080411,402294,14.80879964,322910,11.85221223,326738,12.02751614,263197,9.66048682,265753,9.782604094,1512522,55.5161188,1500519,55.23543784,3013042,55.37598175,223624,8.207968179,224918,8.27941305,202220,7.422367139,202394,7.450284594,189239,6.945908284,188666,6.944944715,165397,6.070803746,165670,6.098441519,143494,5.266868895,142148,5.232594201,116025,4.258637767,113132,4.164471051,92776,3.405298893,88411,3.254469072,68118,2.500243625,65284,2.40314365,48428,1.777535448,44147,1.625071896,32281,1.184852345,28203,1.038159087,77418,2.841593856,63520,2.338209242,140938,2.590266385,20979,0.770038406,17633,0.6490864,13038,0.478551001,10420,0.38356946,11120,0.408152104,7264,0.267394295,1.025,80.58370909,4.677598255,75.90611083,2.394184625,5441062,2724474,50.07246747,2716588,49.92753253,1800121,1.022306082,33.084,3.079472989,3640941,66.916,
"Congo, Rep.",COG,2019,2700,,,,,,,,,,,,,,,,,,,,3.559468985,2.72448,6.39562,10.12769,,,,,1014,476,538,711,334,377,1471,647,824,760,313,447,1250,503,747,51.96721583,38.57350947,110000,6800,69.7,3.7,,,11000,3.1,0.7,22,9600,2400,1.36,13000,2.52,4000,4.19,4,77000,7,120000,,,,,,,31.81360346,56.11440214,48.18577995,23.01214455,1.544696784,8.548880681,3.5,9.5,6.5,,,39,2.56553078,58.90272522,99.11428071,7.01047707,99.18775685,4.12936195,6.948383998,43.84064484,1.12474525,5.10725212,25.82333312,43.45233888,0.04368274,42.17203903,24.84047787,41.79851057,49.14887619,28.95002709,48.71355613,,21.855,19.383,20.612,106.697,264.087,315.626,31.676,7.388,,,,,,,64.165,62.747,61.346,4.296,61.484853,54.719955,,,,,,415948,14.91400349,424188,15.24894554,1157242,41.49340287,1176264,42.2849908,2333507,41.8886834,403895,14.48182032,410506,14.75707944,337399,12.09757906,341571,12.27896582,272742,9.779293824,275513,9.904294163,1551595,55.63307296,1539843,55.35514835,3091439,55.49429092,228677,8.199325237,230126,8.272697109,203758,7.305844306,204138,7.338466068,191492,6.866041862,190788,6.858552862,168713,6.049291506,168893,6.071459256,147588,5.291845996,146384,5.262275263,119475,4.283824962,117007,4.20621457,96597,3.463542848,91878,3.302881313,71584,2.566691508,68261,2.453884295,50965,1.827370908,46857,1.684423455,33792,1.211643901,29354,1.055215902,80142,2.873524169,65645,2.35986085,145788,2.617025678,21953,0.787133789,18323,0.658685369,13111,0.470118192,10499,0.377405902,11285,0.404628288,7470,0.268553678,1.025,80.19873593,4.715862095,75.48287383,2.355238072,5570733,2788979,50.06484784,2781753,49.93513421,1817563,0.964270796,32.627,3.03586515,3753170,67.373,
"Congo, Rep.",COG,2020,2280,,,,,,,,,,,,,,,,,,,,4.619013786,,,,,,,,590,246,344,472,195,277,1013,394,619,541,199,342,1028,383,645,,,110000,7100,70.2,3.8,,,12000,3.3,0.7,22,11000,2500,1.46,14000,2.68,4500,4.53,4.32,79000,12,130000,,,,,,,,,,23.01214455,1.544696784,8.450988949,,,,,,,4.46762228,80.80835724,158.5550734,10.99664783,99.7534066,8.88620932,17.43574193,43.1696701,1.92865789,8.21684074,34.88469917,68.44770255,0.22733893,25.19023323,20.35581138,39.94039093,45.8336792,37.03744055,72.67162322,,23.641,21.408,22.517,104.81,249.061,304.313,31.155,6.923,,,,,,,65.397,63.785,62.212,4.234,63.235629,55.719548,,,,,,417032,14.60901209,425411,14.93954896,1178097,41.26981458,1198109,42.07506271,2376206,41.67193951,408074,14.29520516,415119,14.57809821,352991,12.36559733,357579,12.55741553,283668,9.937149286,286650,10.0665396,1593416,55.8188012,1581579,55.54169765,3174994,55.68042119,234457,8.213242982,236037,8.289118462,206116,7.220414335,206665,7.257636163,192792,6.753662438,192162,6.748321585,172809,6.053639686,172693,6.064611627,151089,5.292768236,150057,5.26970091,123569,4.328735,121275,4.258920599,100138,3.507908141,95245,3.344819806,75305,2.638002972,71297,2.503816874,53475,1.873278121,49496,1.738212026,35560,1.245681783,30716,1.078698286,83109,2.911384224,67864,2.383239642,150973,2.647639304,22873,0.801262094,18971,0.666221255,13312,0.466331526,10588,0.371828087,11365,0.398108821,7588,0.266492014,1.026,79.59633939,4.755064104,74.84127529,2.332086251,5702174,2854622,50.0619939,2847552,49.9380061,1834446,0.924593574,32.171,3.006643832,3867728,67.829,
